%time,field.header.seq,field.header.stamp,field.header.frame_id,field.yaw,field.pitch,field.roll
1614992898760777853,133,1614992898760257959,imu,1.41792293761,0.040317105721,-0.0317126325086
1614992899267987328,134,1614992899266810894,imu,1.41781821786,0.0401600260884,-0.0319395253115
1614992899774893918,135,1614992899773893117,imu,1.41774840469,0.0400727596257,-0.0319744318965
1614992900281670202,136,1614992900280709981,imu,1.41778331127,0.040212385966,-0.0318697121415
1614992900789057107,137,1614992900788110971,imu,1.41774840469,0.0402996524286,-0.0318697121414
1614992901295685018,138,1614992901294929981,imu,1.41776585798,0.0403345590136,-0.0318697121414
1614992901801762744,139,1614992901800998926,imu,1.41780076457,0.0403345590135,-0.0318348055563
1614992902308714230,140,1614992902307723999,imu,1.4177134981,0.0403520123061,-0.0320093384815
1614992902815303029,141,1614992902814580917,imu,1.41778331127,0.0403694655986,-0.0319395253115
1614992903322330358,142,1614992903321429014,imu,1.41774840469,0.0403171057211,-0.0320791516517
1614992903829090217,143,1614992903828121900,imu,1.41776585798,0.0402996524286,-0.0321140582367
1614992904335809709,144,1614992904334861993,imu,1.41774840469,0.0403171057211,-0.0323060444545
1614992904842321099,145,1614992904841437101,imu,1.41773095139,0.040247292551,-0.0325329372572
1614992905349254508,146,1614992905348309040,imu,1.41774840469,0.0402996524285,-0.0327423767674
1614992905856001323,147,1614992905855035066,imu,1.41781821786,0.0404392787687,-0.0331263492029
1614992906362548620,148,1614992906361691951,imu,1.41776585798,0.0404392787687,-0.033667401271
1614992906869448138,149,1614992906868623018,imu,1.4179578442,0.0404741853538,-0.033667401271
1614992907376042389,150,1614992907375190019,imu,1.4179403909,0.0404218254762,-0.0337721210262
1614992907881222661,151,1614992907880738019,imu,1.41794039091,0.0404043721837,-0.0335452282233
1614992908388202737,152,1614992908387274980,imu,1.4179578442,0.0404567320613,-0.0330565360328
1614992908894957450,153,1614992908894042968,imu,1.41785312444,0.0404741853538,-0.0331088959104
1614992909403154037,154,1614992909402399063,imu,1.41801020407,0.0404043721836,-0.0328121899375
1614992909910104342,155,1614992909909235000,imu,1.41797529749,0.040317105721,-0.0327598300599
1614992910416951282,156,1614992910416064023,imu,1.41804511066,0.0402996524285,-0.0325154839646
1614992910923998589,157,1614992910923106908,imu,1.41802765737,0.0403869188912,-0.0326725635974
1614992911430660429,158,1614992911429693937,imu,1.41802765737,0.0404043721837,-0.0325852971348
1614992911938533011,159,1614992911937664985,imu,1.41797529749,0.0403520123062,-0.0327772833525
1614992912445197621,160,1614992912444278001,imu,1.41806256395,0.0403520123061,-0.0326725635973
1614992912951886922,161,1614992912950938940,imu,1.41801020408,0.040317105721,-0.0326725635973
1614992913460005792,162,1614992913458022117,imu,1.41806256395,0.0402647458435,-0.0326202037197
1614992913965388316,163,1614992913964642047,imu,1.41806256395,0.0402298392584,-0.0325678438422
1614992914472308668,164,1614992914471102952,imu,1.41813237712,0.0402647458435,-0.0323234977469
1614992914979342954,165,1614992914978323936,imu,1.41802765737,0.0402298392584,-0.0323584043319
1614992915486127451,166,1614992915485106945,imu,1.41811492383,0.0403345590135,-0.0321489648217
1614992915992937401,167,1614992915991990089,imu,1.41808001725,0.0402647458436,-0.0321489648218
1614992916499686436,168,1614992916498684883,imu,1.41809747054,0.040282199136,-0.0319744318965
1614992917006163009,169,1614992917005326986,imu,1.41804511066,0.0403694655986,-0.0320442450666
1614992917513338619,170,1614992917512370109,imu,1.41804511066,0.0403694655986,-0.0320442450666
1614992918020090666,171,1614992918019100904,imu,1.41808001724,0.040352012306,-0.0320093384816
1614992918526527945,172,1614992918525458097,imu,1.41802765737,0.0403171057211,-0.031991885189
1614992919031577090,173,1614992919030679941,imu,1.41801020408,0.040282199136,-0.0319744318965
1614992919537290277,174,1614992919536418914,imu,1.41806256395,0.0402996524286,-0.0318348055564
1614992920042451460,175,1614992920041585922,imu,1.41802765737,0.0402996524286,-0.0318522588489
1614992920548125063,176,1614992920547202110,imu,1.41804511066,0.040282199136,-0.0317649923863
1614992921053984527,177,1614992921052973985,imu,1.41808001725,0.040282199136,-0.0317126325087
1614992921559697178,178,1614992921558707952,imu,1.41804511066,0.0402996524285,-0.0317475390938
1614992922065707048,179,1614992922064718008,imu,1.41811492383,0.0403345590137,-0.0316777259237
